



测试,#genre#
东莞综合,http://120.234.5.28:6000/udp/239.21.0.137:3892
东莞综合,http://fannas.cn:8888/rtp/239.253.43.104:5146
东莞综合,https://stream.sun0769.com/dgrtv1/mp4tv1_1500/index.m3u8
东莞综合,http://benhaha.top:8888/udp/239.21.0.137:3892
东莞生活,https://stream.sun0769.com/dgrtv1/mp4tv2_1500/index.m3u8
阳江1,https://live.yjtvw.com:8081/live/yjtv1.m3u8
阳江2,https://live.yjtvw.com:8081/live/yjtv2.m3u8
梅州生活,http://pili-live-hls.xianchangliving.gdmztv.com:80/meizhou-xianchangliving/mztv2.m3u8
汕头文旅,http://211.97.63.3:801/hls/80/index.m3u8
汕头经济,http://211.97.63.3:801/hls/82/index.m3u8
深圳电视剧,http://121.13.165.98:8000/udp/239.77.1.7:5146
深圳电视剧,http://121.13.165.98:8000/udp/239.77.1.125:5146
深圳电视剧,http://121.13.165.98:8000/udp/239.77.1.177:5146
深圳电视剧,http://61.141.202.118:9901/tsfile/live/0126_3.m3u8
深圳电视剧,http://125.89.163.44:8888/udp/239.77.1.125:5146
深圳电视剧,http://113.94.31.25:4022/udp/239.77.1.125:5146
深圳电视剧,http://113.94.31.25:4022/udp/239.77.1.177:5146
深圳电视剧,http://183.11.239.36:808/hls/141/index.m3u8
深圳电视剧,http://ddns.cyruslee.top:8888/udp/239.77.1.7:5146
深圳电视剧,http://ddns.cyruslee.top:8888/udp/239.77.1.125:5146
深圳电视剧,http://fannas.cn:8888/rtp/239.77.1.125:5146
深圳电视剧,http://ddns.cyruslee.top:8888/udp/239.77.1.177:5146
深圳电视剧,http://fannas.cn:8888/rtp/239.77.1.177:5146
深圳电视剧,http://jt.zorua.cn:8787/udp/239.77.1.177:5146
深圳电视剧,http://jt.zorua.cn:8787/udp/239.77.1.7:5146
深圳电视剧,http://jt.zorua.cn:8787/udp/239.77.1.125:5146
深圳电视剧,http://tv.tvbox6.icu/tv/iptv2.php?id=47
深圳健康,http://183.11.239.36:808/hls/158/index.m3u8?key=tvbox6_com&playlive=1&authid
深圳健康,http://183.11.239.36:808/hls/158/index.m3u8
韶关综合,http://fannas.cn:8888/rtp/239.77.0.117:5146
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
韶关综合台,http://fannas.cn:8888/rtp/239.77.0.117:5146
韶关综合台,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8
阳江-1,https://live.yjtvw.com:8081/live/yjtv1.m3u8
阳江-2,https://live.yjtvw.com:8081/live/yjtv2.m3u8
揭阳综合,http://121.13.165.98:8000/udp/239.77.0.229:5146
揭阳综合,http://121.13.165.98:8000/udp/239.77.0.157:5146
揭阳综合,http://113.94.31.25:4022/udp/239.77.0.229:5146
揭阳综合,http://120.234.5.28:6000/udp/239.21.0.91:3704
揭阳综合,http://ddns.cyruslee.top:8888/udp/239.77.0.157:5146
揭阳综合,http://fannas.cn:8888/rtp/239.77.0.229:5146
揭阳综合,http://ddns.cyruslee.top:8888/udp/239.77.0.229:5146
揭阳综合,http://benhaha.top:8888/udp/239.21.0.91:3704
揭阳综合,http://jt.zorua.cn:8787/udp/239.77.0.157:5146
揭阳综合,http://jt.zorua.cn:8787/udp/239.77.0.229:5146
揭阳综合,http://tv.tvbox6.icu/tv/iptv2.php?id=8
揭阳生活,http://121.13.165.98:8000/udp/239.77.0.251:5146
揭阳生活,http://121.13.165.98:8000/udp/239.77.0.158:5146
揭阳生活,http://113.94.31.25:4022/udp/239.77.0.251:5146
揭阳生活,http://120.234.5.28:6000/udp/239.21.0.92:3708
揭阳生活,http://ddns.cyruslee.top:8888/udp/239.77.0.251:5146
揭阳生活,http://ddns.cyruslee.top:8888/udp/239.77.0.158:5146
揭阳生活,http://fannas.cn:8888/rtp/239.77.0.251:5146
揭阳生活,http://benhaha.top:8888/udp/239.21.0.92:3708
揭阳生活,http://jt.zorua.cn:8787/udp/239.77.0.251:5146
揭阳生活,http://jt.zorua.cn:8787/udp/239.77.0.158:5146
珠海-1,http://121.13.165.98:8000/udp/239.77.1.230:5146
珠海-1,http://121.13.165.98:8000/udp/239.77.0.155:5146
珠海-1,http://113.94.31.25:4022/udp/239.77.0.155:5146
珠海-1,http://ddns.cyruslee.top:8888/udp/239.77.0.155:5146
珠海-1,http://ddns.cyruslee.top:8888/udp/239.77.1.230:5146
珠海-1,http://fannas.cn:8888/rtp/239.77.0.155:5146
珠海-1,http://jt.zorua.cn:8787/udp/239.77.0.155:5146
珠海-1,http://jt.zorua.cn:8787/udp/239.77.1.230:5146
汕头综合,http://121.13.165.98:8000/udp/239.77.1.130:5146
汕头综合,http://121.13.165.98:8000/udp/239.253.43.45:5146
汕头综合,http://121.13.165.98:8000/udp/239.253.43.30:5146
汕头综合,http://113.94.31.25:4022/udp/239.77.1.130:5146
汕头综合,http://113.94.31.25:4022/udp/239.253.43.45:5146
汕头综合,http://120.234.5.28:6000/udp/239.21.0.101:3744
汕头综合,http://125.89.163.44:8888/udp/239.77.1.130:5146
汕头综合,http://211.97.63.3:801/hls/81/index.m3u8
汕头综合,http://125.89.163.44:8888/udp/239.253.43.45:5146
汕头综合,http://fannas.cn:8888/rtp/239.77.1.130:5146
汕头综合,http://fannas.cn:8888/rtp/239.253.43.45:5146
汕头综合,http://benhaha.top:8888/udp/239.21.0.101:3744
汕头综合,http://tv.tvbox6.icu/tv/iptv2.php?id=3
深圳公共,http://121.13.165.98:8000/udp/239.77.1.178:5146
深圳公共,http://121.13.165.98:8000/udp/239.77.1.9:5146
深圳公共,http://121.13.165.98:8000/udp/239.77.1.126:5146
深圳公共,http://113.94.31.25:4022/udp/239.77.1.178:5146
深圳公共,http://125.89.163.44:8888/udp/239.77.1.178:5146
深圳公共,http://125.89.163.44:8888/udp/239.77.1.126:5146
深圳公共,http://113.94.31.25:4022/udp/239.77.1.126:5146
深圳公共,http://ddns.cyruslee.top:8888/udp/239.77.1.126:5146
深圳公共,http://fannas.cn:8888/rtp/239.77.1.178:5146
深圳公共,http://ddns.cyruslee.top:8888/udp/239.77.1.9:5146
深圳公共,http://ddns.cyruslee.top:8888/udp/239.77.1.178:5146
深圳公共,http://jt.zorua.cn:8787/udp/239.77.1.9:5146
深圳公共,http://jt.zorua.cn:8787/udp/239.77.1.126:5146
深圳公共,http://jt.zorua.cn:8787/udp/239.77.1.178:5146
深圳公共,http://fannas.cn:8888/rtp/239.77.1.126:5146
汕头综合高清,http://121.13.165.98:8000/udp/239.253.43.30:5146
汕头综合高清,http://121.13.165.98:8000/udp/239.77.1.130:5146
汕头综合高清,http://113.94.31.25:4022/udp/239.77.1.130:5146
汕头综合高清,http://121.13.165.98:8000/udp/239.253.43.45:5146
汕头综合高清,http://113.94.31.25:4022/udp/239.253.43.45:5146
汕头综合高清,http://125.89.163.44:8888/udp/239.77.1.130:5146
汕头综合高清,http://120.234.5.28:6000/udp/239.21.0.101:3744
汕头综合高清,http://125.89.163.44:8888/udp/239.253.43.45:5146
汕头综合高清,http://211.97.63.3:801/hls/81/index.m3u8
汕头综合高清,http://fannas.cn:8888/rtp/239.77.1.130:5146
汕头综合高清,http://fannas.cn:8888/rtp/239.253.43.45:5146
汕头综合高清,http://benhaha.top:8888/udp/239.21.0.101:3744
汕头综合高清,http://tv.tvbox6.icu/tv/iptv2.php?id=3
广东民生,http://119.129.172.208:8081/hls/26/index.m3u8
广东民生,http://121.13.165.98:8000/udp/239.77.0.225:5146
广东民生,http://121.13.165.98:8000/udp/239.77.0.5:5146
广东民生,http://183.11.239.36:808/hls/18/index.m3u8
广东民生,http://113.94.31.25:4022/udp/239.77.0.225:5146
广东民生,http://125.89.163.44:8888/udp/239.77.0.225:5146
广东民生,http://fannas.cn:8888/rtp/239.77.0.5:5146
广东民生,http://fannas.cn:8888/rtp/239.77.0.225:5146
广东民生,http://gmxw.7766.org:808/hls/18/index.m3u8
广东民生,http://zhft.zyyuezi.com:9901/tsfile/live/1013_1.m3u8?key=tvbox6_com&playlive=1&authid=0$广州电信
深圳体育,http://220.231.188.200:8088/hls/24/index.m3u8
深圳体育,http://tv.tvbox6.icu/tv/iptv2.php?id=48
湛江公共,http://121.13.165.98:8000/udp/239.77.0.140:5146
湛江公共,http://121.13.165.98:8000/udp/239.77.0.121:5146
湛江公共,http://113.94.31.25:4022/udp/239.77.0.140:5146
湛江公共,http://fannas.cn:8888/rtp/239.77.0.140:5146
湛江公共,http://ddns.cyruslee.top:8888/udp/239.77.0.140:5146
湛江公共,http://ddns.cyruslee.top:8888/udp/239.77.0.121:5146
湛江公共,http://jt.zorua.cn:8787/udp/239.77.0.140:5146
湛江公共,http://jt.zorua.cn:8787/udp/239.77.0.121:5146
广东房产,http://121.13.165.98:8000/udp/239.77.0.14:5146
广东房产,http://125.89.163.44:8888/udp/239.77.0.14:5146
汕头经济生活高清,http://121.13.165.98:8000/udp/239.77.1.131:5146
汕头经济生活高清,http://113.94.31.25:4022/udp/239.77.1.131:5146
汕头经济生活高清,http://120.234.5.28:6000/udp/239.21.0.102:3748
汕头经济生活高清,http://113.100.72.213:8899/udp/239.253.43.46:5146
汕头经济生活高清,http://121.13.165.98:8000/udp/239.253.43.46:5146
汕头经济生活高清,http://113.94.31.25:4022/udp/239.253.43.46:5146
汕头经济生活高清,http://121.13.165.98:8000/udp/239.253.43.43:5146
汕头经济生活高清,http://211.97.63.3:801/hls/82/index.m3u8
汕头经济生活高清,http://125.89.163.44:8888/udp/239.253.43.46:5146
汕头经济生活高清,http://fannas.cn:8888/rtp/239.253.43.46:5146
汕头经济生活高清,http://fannas.cn:8888/rtp/239.77.1.131:5146
汕头经济生活高清,http://ddns.cyruslee.top:8888/udp/239.253.43.46:5146
汕头经济生活高清,http://ddns.cyruslee.top:8888/udp/239.253.43.43:5146
汕头经济生活高清,http://ddns.cyruslee.top:8888/udp/239.77.1.131:5146
汕头经济生活高清,http://jt.zorua.cn:8787/udp/239.253.43.43:5146
汕头经济生活高清,http://jt.zorua.cn:8787/udp/239.77.1.131:5146
汕头经济生活高清,http://jt.zorua.cn:8787/udp/239.253.43.46:5146
汕头经济生活高清,http://tv.tvbox6.icu/tv/iptv2.php?id=4
深圳龙岗,http://121.13.165.98:8000/udp/239.77.1.223:5146
深圳龙岗,http://113.94.31.25:4022/udp/239.77.1.223:5146
深圳龙岗,http://ddns.cyruslee.top:8888/udp/239.77.1.223:5146
深圳龙岗,http://fannas.cn:8888/rtp/239.77.1.223:5146
深圳龙岗,http://jt.zorua.cn:8787/udp/239.77.1.223:5146
深圳龙岗,http://liveplay.sznews.com/66_showto_live/2647.m3u8
深圳健康频道,http://183.11.239.36:808/hls/158/index.m3u8?key=tvbox6_com&playlive=1&authid
深圳健康频道,http://183.11.239.36:808/hls/158/index.m3u8
珠海1,http://121.13.165.98:8000/udp/239.77.0.155:5146
珠海1,http://121.13.165.98:8000/udp/239.77.1.230:5146
珠海1,http://113.94.31.25:4022/udp/239.77.0.155:5146
珠海1,http://fannas.cn:8888/rtp/239.77.0.155:5146
珠海1,http://ddns.cyruslee.top:8888/udp/239.77.1.230:5146
珠海1,http://ddns.cyruslee.top:8888/udp/239.77.0.155:5146
珠海1,http://jt.zorua.cn:8787/udp/239.77.1.230:5146
珠海1,http://jt.zorua.cn:8787/udp/239.77.0.155:5146
南国都市 4K,http://125.89.163.44:8888/udp/239.253.43.99:5146
南国都市 4K,http://jt.zorua.cn:8787/udp/239.253.43.99:5146
广东综艺 4K,http://121.13.165.98:8000/udp/239.77.1.237:5146
广东综艺 4K,http://121.13.165.98:8000/udp/239.77.0.246:5146
广东综艺 4K,http://121.13.165.98:8000/udp/239.77.0.245:5146
广东综艺 4K,http://121.13.165.98:8000/udp/239.77.0.252:5146
广东综艺 4K,http://125.89.163.44:8888/udp/239.77.0.244:5146
广东综艺 4K,http://125.89.163.44:8888/udp/239.77.0.245:5146
广东综艺 4K,http://ddns.cyruslee.top:8888/udp/239.77.1.237:5146
广东综艺 4K,http://ddns.cyruslee.top:8888/udp/239.77.0.246:5146
广东综艺 4K,http://ddns.cyruslee.top:8888/udp/239.77.0.252:5146
广东综艺 4K,http://ddns.cyruslee.top:8888/udp/239.77.0.245:5146
广东综艺 4K,http://jt.zorua.cn:8787/udp/239.77.1.237:5146
广东综艺 4K,http://jt.zorua.cn:8787/udp/239.77.0.252:5146
广东综艺 4K,http://jt.zorua.cn:8787/udp/239.77.0.246:5146
广东综艺 4K,http://jt.zorua.cn:8787/udp/239.77.0.245:5146
广东综艺 4k,http://121.13.165.98:8000/udp/239.77.1.237:5146
广东综艺 4k,http://121.13.165.98:8000/udp/239.77.0.245:5146
广东综艺 4k,http://121.13.165.98:8000/udp/239.77.0.246:5146
广东综艺 4k,http://125.89.163.44:8888/udp/239.77.0.245:5146
广东综艺 4k,http://121.13.165.98:8000/udp/239.77.0.252:5146
广东综艺 4k,http://125.89.163.44:8888/udp/239.77.0.244:5146
广东综艺 4k,http://ddns.cyruslee.top:8888/udp/239.77.0.252:5146
广东综艺 4k,http://ddns.cyruslee.top:8888/udp/239.77.1.237:5146
广东综艺 4k,http://ddns.cyruslee.top:8888/udp/239.77.0.246:5146
广东综艺 4k,http://ddns.cyruslee.top:8888/udp/239.77.0.245:5146
广东综艺 4k,http://jt.zorua.cn:8787/udp/239.77.0.245:5146
广东综艺 4k,http://jt.zorua.cn:8787/udp/239.77.0.246:5146
广东综艺 4k,http://jt.zorua.cn:8787/udp/239.77.1.237:5146
广东综艺 4k,http://jt.zorua.cn:8787/udp/239.77.0.252:5146
中山综合,http://121.13.165.98:8000/udp/239.253.43.59:5146
中山综合,http://113.94.31.25:4022/udp/239.253.43.62:5146
中山综合,http://121.13.165.98:8000/udp/239.253.43.62:5146
中山综合,http://125.89.163.44:8888/udp/239.253.43.62:5146
中山综合,http://ddns.cyruslee.top:8888/udp/239.253.43.59:5146
中山综合,http://fannas.cn:8888/rtp/239.253.43.62:5146
中山综合,http://ddns.cyruslee.top:8888/udp/239.253.43.62:5146
中山综合,http://jt.zorua.cn:8787/udp/239.253.43.59:5146
中山综合,http://jt.zorua.cn:8787/udp/239.253.43.62:5146
南方购物,http://121.13.165.98:8000/udp/239.77.0.19:5146
南方购物,http://121.13.165.98:8000/udp/239.77.0.22:5146
南方购物,http://113.94.31.25:4022/udp/239.77.0.22:5146
南方购物,http://125.89.163.44:8888/udp/239.77.0.19:5146
南方购物,http://125.89.163.44:8888/udp/239.77.0.22:5146
南方购物,http://fannas.cn:8888/rtp/239.77.0.19:5146
南方购物,http://fannas.cn:8888/rtp/239.77.0.22:5146
南方购物,http://8.138.7.223/tv/gdmzyd.php?id=113
南方购物,http://1b6467f415.iok.la:9931/tsfile/live/1127_1.m3u8
嘉佳卡通,http://58.41.27.144:18888/udp/239.45.1.48:5140
嘉佳卡通,http://101.229.227.246:7777/tsfile/live/1046_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://121.13.165.98:8000/udp/239.77.1.15:5146
嘉佳卡通,http://114.252.227.154:8000/rtp/239.3.1.147:9268
嘉佳卡通,http://121.13.165.98:8000/udp/239.77.0.13:5146
嘉佳卡通,http://1.203.76.10:7788/udp/225.1.8.170:9268
嘉佳卡通,http://110.178.52.111:8085/udp/239.1.1.68:8068
嘉佳卡通,http://113.94.31.25:4022/udp/239.77.0.179:5146
嘉佳卡通,http://125.89.163.44:8888/udp/239.77.0.13:5146
嘉佳卡通,http://14.204.12.100:9901/tsfile/live/1008_1.m3u8?key=txiptv&playlive=0&authid=0
嘉佳卡通,http://[2409:8087:74F1:0021::0008]:80/000000001000/PLTV/88888888/224/3221225681/1.m3u8
嘉佳卡通,http://119.129.172.208:8081/hls/28/index.m3u8
嘉佳卡通,http://154.12.55.21/hbdx/zb.php?id=239.254.201.201:7269
嘉佳卡通,http://154.12.55.21/zb/zb.php?id=239.253.93.203:6381
嘉佳卡通,http://ddns.cyruslee.top:8888/udp/239.77.0.13:5146
嘉佳卡通,http://fannas.cn:8888/rtp/239.77.0.179:5146
嘉佳卡通,http://fannas.cn:8888/rtp/239.77.0.13:5146
嘉佳卡通,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225653/index.m3u8?$海南移动
嘉佳卡通,http://ddns.cyruslee.top:8888/udp/239.77.1.15:5146
嘉佳卡通,http://zhft.zyyuezi.com:9901/tsfile/live/1005_1.m3u8?key=tvbox6_com&playlive=1&authid=0$广州电信
嘉佳卡通,http://fannas.cn:8888/rtp/239.77.1.15:5146
嘉佳卡通,http://mom.coms.hk:9901/tsfile/live/1001_1.m3u8
嘉佳卡通,http://gmxw.7766.org:808/hls/8/index.m3u8
嘉佳卡通,http://benhaha.top:8888/udp/239.21.0.94:3716
嘉佳卡通,http://13457610200.8866.org:2018/live/嘉佳卡通HD/index.m3u8
嘉佳卡通,http://wouu.net:9977/udp/239.93.0.246:5140
嘉佳卡通,http://iptvcyp.top:9901/tsfile/live/1043_1.m3u8?key=txiptv&playlive=1&authid=0
嘉佳卡通,http://tv.tvbox6.icu/tv/zb/bjcucc.php?id=143
嘉佳卡通,http://tv.tvbox6.icu/tv/iptv2.php?id=36
嘉佳卡通,https://epg.pw/stream/d0178ea9187bf71c3e4ba342479c27611605c51a4c4875642a553c57be320e58.m3u8
嘉佳卡通,http://1b6467f415.iok.la:9931/tsfile/live/1053_1.m3u8
徐闻综合,http://121.13.165.98:8000/udp/239.253.43.112:5146
徐闻综合,http://113.94.31.25:4022/udp/239.253.43.112:5146
徐闻综合,http://125.89.163.44:8888/udp/239.253.43.112:5146
徐闻综合,http://ddns.cyruslee.top:8888/udp/239.253.43.112:5146
徐闻综合,http://fannas.cn:8888/rtp/239.253.43.112:5146
徐闻综合,http://jt.zorua.cn:8787/udp/239.253.43.112:5146
汕头文旅体育,http://121.13.165.98:8000/udp/239.253.43.47:5146
汕头文旅体育,http://113.94.31.25:4022/udp/239.253.43.47:5146
汕头文旅体育,http://121.13.165.98:8000/udp/239.253.43.44:5146
汕头文旅体育,http://121.13.165.98:8000/udp/239.77.1.132:5146
汕头文旅体育,http://113.94.31.25:4022/udp/239.77.1.132:5146
汕头文旅体育,http://120.234.5.28:6000/udp/239.21.0.103:3752
汕头文旅体育,http://211.97.63.3:801/hls/80/index.m3u8
汕头文旅体育,http://ddns.cyruslee.top:8888/udp/239.253.43.44:5146
汕头文旅体育,http://ddns.cyruslee.top:8888/udp/239.77.1.132:5146
汕头文旅体育,http://ddns.cyruslee.top:8888/udp/239.253.43.47:5146
汕头文旅体育,http://fannas.cn:8888/rtp/239.253.43.47:5146
汕头文旅体育,http://fannas.cn:8888/rtp/239.77.1.132:5146
汕头文旅体育,http://tv.tvbox6.icu/tv/iptv2.php?id=5
汕尾文化生活,http://121.13.165.98:8000/udp/239.77.1.190:5146
汕尾文化生活,http://121.13.165.98:8000/udp/239.77.0.187:5146
汕尾文化生活,http://113.94.31.25:4022/udp/239.77.0.187:5146
汕尾文化生活,http://125.89.163.44:8888/udp/239.77.0.187:5146
汕尾文化生活,http://fannas.cn:8888/rtp/239.77.0.187:5146
汕尾文化生活,http://ddns.cyruslee.top:8888/udp/239.77.0.187:5146
汕尾文化生活,http://ddns.cyruslee.top:8888/udp/239.77.1.190:5146
汕尾文化生活,http://jt.zorua.cn:8787/udp/239.77.1.190:5146
汕尾文化生活,http://jt.zorua.cn:8787/udp/239.77.0.187:5146
汕尾新闻综合,http://121.13.165.98:8000/udp/239.77.0.25:5146
汕尾新闻综合,http://121.13.165.98:8000/udp/239.77.1.189:5146
汕尾新闻综合,http://113.94.31.25:4022/udp/239.77.0.25:5146
汕尾新闻综合,http://125.89.163.44:8888/udp/239.77.0.25:5146
汕尾新闻综合,http://ddns.cyruslee.top:8888/udp/239.77.1.189:5146
汕尾新闻综合,http://ddns.cyruslee.top:8888/udp/239.77.0.25:5146
汕尾新闻综合,http://jt.zorua.cn:8787/udp/239.77.1.189:5146
汕尾新闻综合,http://jt.zorua.cn:8787/udp/239.77.0.25:5146
江门侨乡生活,http://121.13.165.98:8000/udp/239.77.0.196:5146
江门侨乡生活,http://113.94.31.25:4022/rtp/239.77.0.202:5146$1920x1080
江门侨乡生活,http://121.13.165.98:8000/udp/239.77.0.202:5146
江门侨乡生活,http://113.94.31.25:4022/udp/239.77.0.202:5146
江门侨乡生活,http://14.112.86.108:8008/rtp/239.77.0.202:5146$1920x1080
江门侨乡生活,http://fannas.cn:8888/rtp/239.77.0.202:5146
江门侨乡生活,http://jt.zorua.cn:8787/udp/239.77.0.202:5146
江门侨乡生活,http://tenfarr.com:4000/rtp/239.77.0.202:5146$1920x1080
江门侨乡生活,http://ddns.cyruslee.top:8888/udp/239.77.0.196:5146
江门侨乡生活,http://ddns.cyruslee.top:8888/udp/239.77.0.202:5146
江门侨乡生活,http://jt.zorua.cn:8787/udp/239.77.0.196:5146
江门综合,http://113.94.31.25:4022/udp/239.77.0.201:5146
江门综合,http://125.89.163.44:8888/udp/239.77.0.201:5146
江门综合,http://121.13.165.98:8000/udp/239.77.0.195:5146
江门综合,http://113.94.31.25:4022/rtp/239.77.0.201:5146$1920x1080
江门综合,http://121.13.165.98:8000/udp/239.77.0.201:5146
江门综合,http://ddns.cyruslee.top:8888/udp/239.77.0.201:5146
江门综合,http://tenfarr.com:4000/rtp/239.77.0.201:5146$1920x1080
江门综合,http://ddns.cyruslee.top:8888/udp/239.77.0.195:5146
江门综合,http://fannas.cn:8888/rtp/239.77.0.201:5146
江门综合,http://jt.zorua.cn:8787/udp/239.77.0.195:5146
江门综合,http://jt.zorua.cn:8787/udp/239.77.0.201:5146
深圳众创TV,http://125.89.163.44:8888/udp/239.77.1.247:5146
深圳体育健康,http://121.13.165.98:8000/udp/239.77.1.140:5146
深圳体育健康,http://121.13.165.98:8000/udp/239.77.1.8:5146
深圳体育健康,http://113.94.31.25:4022/udp/239.77.1.140:5146
深圳体育健康,http://183.11.239.36:808/hls/158/index.m3u8
深圳体育健康,http://121.13.165.98:8000/udp/239.77.1.128:5146
深圳体育健康,http://113.94.31.25:4022/udp/239.77.1.128:5146
深圳体育健康,http://fannas.cn:8888/rtp/239.77.1.140:5146
深圳体育健康,http://ddns.cyruslee.top:8888/udp/239.77.1.128:5146
深圳体育健康,http://ddns.cyruslee.top:8888/udp/239.77.1.8:5146
深圳体育健康,http://ddns.cyruslee.top:8888/udp/239.77.1.140:5146
深圳体育健康,http://fannas.cn:8888/rtp/239.77.1.128:5146
深圳体育健康,http://jt.zorua.cn:8787/udp/239.77.1.128:5146
深圳体育健康,http://jt.zorua.cn:8787/udp/239.77.1.140:5146
深圳体育健康,http://jt.zorua.cn:8787/udp/239.77.1.8:5146
深圳公共频道,http://121.13.165.98:8000/udp/239.77.1.178:5146
深圳公共频道,http://121.13.165.98:8000/udp/239.77.1.9:5146
深圳公共频道,http://121.13.165.98:8000/udp/239.77.1.126:5146
深圳公共频道,http://113.94.31.25:4022/udp/239.77.1.178:5146
深圳公共频道,http://125.89.163.44:8888/udp/239.77.1.126:5146
深圳公共频道,http://125.89.163.44:8888/udp/239.77.1.178:5146
深圳公共频道,http://113.94.31.25:4022/udp/239.77.1.126:5146
深圳公共频道,http://fannas.cn:8888/rtp/239.77.1.126:5146
深圳公共频道,http://ddns.cyruslee.top:8888/udp/239.77.1.9:5146
深圳公共频道,http://ddns.cyruslee.top:8888/udp/239.77.1.178:5146
深圳公共频道,http://fannas.cn:8888/rtp/239.77.1.178:5146
深圳公共频道,http://ddns.cyruslee.top:8888/udp/239.77.1.126:5146
深圳公共频道,http://jt.zorua.cn:8787/udp/239.77.1.126:5146
深圳公共频道,http://jt.zorua.cn:8787/udp/239.77.1.9:5146
深圳公共频道,http://jt.zorua.cn:8787/udp/239.77.1.178:5146
深圳娱乐频道,http://121.13.165.98:8000/udp/239.77.1.243:5146
深圳娱乐频道,http://113.94.31.25:4022/udp/239.77.1.243:5146
深圳娱乐频道,http://121.13.165.98:8000/udp/239.77.1.36:5146
深圳娱乐频道,http://125.89.163.44:8888/udp/239.77.1.243:5146
深圳娱乐频道,http://ddns.cyruslee.top:8888/udp/239.77.1.36:5146
深圳娱乐频道,http://ddns.cyruslee.top:8888/udp/239.77.1.243:5146
深圳娱乐频道,http://fannas.cn:8888/rtp/239.77.1.243:5146
深圳娱乐频道,http://jt.zorua.cn:8787/udp/239.77.1.243:5146
深圳娱乐频道,http://jt.zorua.cn:8787/udp/239.77.1.36:5146
深圳宜和购物,http://121.13.165.98:8000/udp/239.77.1.87:5146
深圳宜和购物,http://113.94.31.25:4022/udp/239.77.1.87:5146
深圳宜和购物,http://121.13.165.98:8000/udp/239.77.1.39:5146
深圳宜和购物,http://125.89.163.44:8888/udp/239.77.1.87:5146
深圳宜和购物,http://ddns.cyruslee.top:8888/udp/239.77.1.39:5146
深圳宜和购物,http://fannas.cn:8888/rtp/239.77.1.87:5146
深圳宜和购物,http://ddns.cyruslee.top:8888/udp/239.77.1.87:5146
深圳宜和购物,http://jt.zorua.cn:8787/udp/239.77.1.39:5146
深圳宜和购物,http://jt.zorua.cn:8787/udp/239.77.1.87:5146
深圳宝安第一课,http://121.13.165.98:8000/udp/239.77.1.225:5146
深圳宝安第一课,http://fannas.cn:8888/rtp/239.77.1.225:5146
深圳宝安频道,http://125.89.163.44:8888/udp/239.77.1.67:5146
深圳宝安频道,http://jt.zorua.cn:8787/udp/239.77.1.206:5146
深圳少儿频道,http://121.13.165.98:8000/udp/239.77.1.38:5146
深圳少儿频道,http://121.13.165.98:8000/udp/239.77.1.244:5146
深圳少儿频道,http://183.11.239.36:808/hls/157/index.m3u8
深圳少儿频道,http://113.94.31.25:4022/udp/239.77.1.244:5146
深圳少儿频道,http://125.89.163.44:8888/udp/239.77.1.244:5146
深圳少儿频道,http://fannas.cn:8888/rtp/239.77.1.244:5146
深圳少儿频道,http://ddns.cyruslee.top:8888/udp/239.77.1.244:5146
深圳少儿频道,http://ddns.cyruslee.top:8888/udp/239.77.1.38:5146
深圳少儿频道,http://jt.zorua.cn:8787/udp/239.77.1.244:5146
深圳少儿频道,http://jt.zorua.cn:8787/udp/239.77.1.38:5146
深圳少儿频道,http://tv.tvbox6.icu/tv/iptv2.php?id=51
深圳电视剧频道,http://121.13.165.98:8000/udp/239.77.1.7:5146
深圳电视剧频道,http://121.13.165.98:8000/udp/239.77.1.125:5146
深圳电视剧频道,http://121.13.165.98:8000/udp/239.77.1.177:5146
深圳电视剧频道,http://113.94.31.25:4022/udp/239.77.1.125:5146
深圳电视剧频道,http://183.11.239.36:808/hls/141/index.m3u8
深圳电视剧频道,http://113.94.31.25:4022/udp/239.77.1.177:5146
深圳电视剧频道,http://61.141.202.118:9901/tsfile/live/0126_3.m3u8
深圳电视剧频道,http://125.89.163.44:8888/udp/239.77.1.125:5146
深圳电视剧频道,http://fannas.cn:8888/rtp/239.77.1.177:5146
深圳电视剧频道,http://ddns.cyruslee.top:8888/udp/239.77.1.177:5146
深圳电视剧频道,http://fannas.cn:8888/rtp/239.77.1.125:5146
深圳电视剧频道,http://ddns.cyruslee.top:8888/udp/239.77.1.125:5146
深圳电视剧频道,http://ddns.cyruslee.top:8888/udp/239.77.1.7:5146
深圳电视剧频道,http://jt.zorua.cn:8787/udp/239.77.1.177:5146
深圳电视剧频道,http://jt.zorua.cn:8787/udp/239.77.1.125:5146
深圳电视剧频道,http://jt.zorua.cn:8787/udp/239.77.1.7:5146
深圳电视剧频道,http://tv.tvbox6.icu/tv/iptv2.php?id=47
深圳移动电视,http://121.13.165.98:8000/udp/239.77.1.175:5146
深圳移动电视,http://125.89.163.44:8888/udp/239.77.1.175:5146
